Nr uczestnika;Preferencje
8226;Alternative,60|Rock,35|Folk,5
8227;Dance,39|Reggae,51|Pop,10
8228;Comedy,41|Industrial,26|Pop,28|Reggae,5
8229;Blues,58|Latin,39|Jazz,3
8230;Industrial,55|Blues,27|Vocal,18
8231;Country,23|Instrumental,75|Alternative,2
8232;Country,21|World,58|Alternative,21
8233;Alternative,25|Country,45|Folk,28|Electronic,2
8234;Comedy,78|Reggae,20|Dance,2
8235;Comedy,90|R&B/Soul,10
8236;Anime,33|Comedy,55|Dance,12
8237;Blues,99|Industrial,1
8238;World,57|Metal,41|Jazz,2
8239;World,32|Folk,55|Jazz,13
8240;Comedy,84|Latin,16
8241;Alternative,35|Vocal,65
8242;R&B/Soul,84|Electronic,16
8243;Classical,54|Reggae,29|Latin,17
8244;Jazz,21|Folk,43|Classical,24|R&B/Soul,12
8245;Pop,60|Classical,21|Jazz,19
8246;Latin,74|Alternative,22|Classical,4
8247;Country,22|Industrial,33|Pop,26|Folk,19
8248;Classical,71|Instrumental,20|Rock,9
8249;Rock,53|Dance,24|Metal,23
8250;Dance,91|Industrial,9
8251;Jazz,99|Pop,1
8252;Folk,63|Blues,36|Anime,1
8253;Comedy,70|Dance,29|World,1
8254;Anime,68|Alternative,31|Dance,1
8255;Dance,48|Folk,50|Reggae,2
8256;Metal,29|Electronic,55|Anime,16
8257;Alternative,96|Pop,4
8258;Alternative,41|Dance,49|Country,10
8259;Reggae,38|Comedy,25|Classical,33|Rock,4
8260;Latin,29|Vocal,67|Alternative,4
8261;Anime,47|Country,26|Vocal,22|Folk,5
8262;Latin,57|Jazz,33|World,10
8263;Jazz,34|Country,40|Folk,26
8264;Alternative,87|Electronic,13
8265;R&B/Soul,47|Latin,35|Comedy,18
8266;R&B/Soul,35|Vocal,26|Blues,31|Anime,8
8267;Electronic,31|Industrial,58|Latin,11
8268;Pop,30|Reggae,40|Classical,22|Vocal,8
8269;World,31|Reggae,46|Pop,23
8270;Comedy,25|Dance,58|Country,17
8271;Jazz,31|Pop,42|Comedy,22|Dance,5
8272;Comedy,24|Folk,69|Vocal,7
8273;Blues,48|Folk,34|Comedy,18
8274;Jazz,27|Comedy,70|Folk,3
8275;R&B/Soul,58|Blues,20|Rock,20|Vocal,2
8276;Instrumental,80|Rock,20
8277;Classical,66|Reggae,33|Jazz,1
8278;Latin,21|Vocal,25|Rock,20|Country,22|Dance,12
8279;Jazz,54|Industrial,24|Pop,22
8280;Metal,75|Alternative,22|Dance,3
8281;Rock,29|Country,32|Vocal,24|Alternative,15
8282;Comedy,91|Jazz,9
8283;Reggae,34|Country,36|Jazz,25|Rock,5
8284;Dance,22|Classical,39|World,29|Latin,10
8285;Rock,23|Dance,40|Instrumental,29|Latin,8
8286;Classical,95|Folk,5
8287;Reggae,73|Blues,26|Anime,1
8288;Country,78|Anime,20|Electronic,2
8289;Reggae,80|Industrial,20
8290;Reggae,38|Metal,30|Rock,29|Anime,3
8291;Jazz,74|Folk,25|Country,1
8292;Alternative,41|Anime,36|World,23
8293;Jazz,66|Folk,30|R&B/Soul,4
8294;Blues,89|Country,11
8295;R&B/Soul,39|Pop,56|Electronic,5
8296;Alternative,96|Comedy,4
8297;Comedy,96|Reggae,4
8298;Metal,41|Folk,27|Classical,20|Electronic,12
8299;Jazz,68|Country,28|Instrumental,4
8300;Comedy,66|Dance,31|World,3
8301;Country,88|Industrial,12
8302;Electronic,93|Country,7
8303;Jazz,34|Folk,64|Industrial,2
8304;Comedy,21|Latin,69|Jazz,10
8305;Country,62|Metal,31|Electronic,7
8306;Classical,52|Comedy,21|Instrumental,26|Metal,1
8307;Pop,47|Dance,40|Electronic,13
8308;Country,46|Vocal,43|Pop,11
8309;Reggae,76|Vocal,23|Pop,1
8310;Metal,38|R&B/Soul,27|Country,20|Electronic,15
8311;Reggae,71|Instrumental,25|Jazz,4
8312;Metal,23|Dance,59|Electronic,18
8313;Comedy,99|Folk,1
8314;Country,96|Rock,4
8315;Instrumental,61|World,35|Jazz,4
8316;Reggae,49|Industrial,36|Electronic,15
8317;Folk,39|Dance,25|Blues,32|Rock,4
8318;R&B/Soul,100
8319;Folk,79|Vocal,21
8320;Vocal,57|Classical,38|Electronic,5
8321;Instrumental,50|R&B/Soul,39|Latin,11
8322;Alternative,24|Instrumental,64|Dance,12
8323;Industrial,46|Classical,33|Electronic,20|Latin,1
8324;Reggae,73|R&B/Soul,26|Vocal,1
8325;Latin,48|Metal,26|Alternative,25|R&B/Soul,1
8326;Anime,22|Metal,67|Alternative,11
8327;Reggae,45|Electronic,47|Metal,8
8328;Reggae,34|Folk,32|Electronic,24|Pop,10
8329;Rock,82|R&B/Soul,18
8330;Folk,41|Comedy,41|Reggae,18
8331;Comedy,88|Folk,12
8332;Electronic,97|Alternative,3
8333;Rock,76|Industrial,23|Electronic,1
8334;Reggae,55|R&B/Soul,22|Vocal,21|Blues,2
8335;Dance,64|Reggae,25|Classical,11
8336;World,42|Folk,32|Metal,23|Blues,3
8337;Classical,85|Alternative,15
8338;World,45|Metal,27|Instrumental,21|Reggae,7
8339;Comedy,21|Jazz,38|Pop,25|World,16
8340;Comedy,83|Reggae,17
8341;Folk,63|Electronic,20|Anime,17
8342;Reggae,20|Pop,67|Electronic,13
8343;Instrumental,25|Country,21|Folk,38|Vocal,16
8344;World,62|Industrial,27|Reggae,11
8345;Reggae,34|World,35|Dance,28|Vocal,3
8346;Folk,80|Rock,20
8347;World,58|Reggae,22|Industrial,20
8348;Alternative,49|R&B/Soul,30|Latin,20|Rock,1
8349;Blues,24|Latin,51|Industrial,24|R&B/Soul,1
8350;Alternative,48|Blues,39|Country,13
8351;Pop,78|Jazz,20|R&B/Soul,2
8352;Industrial,39|Metal,52|Rock,9
8353;Classical,39|Folk,32|Vocal,28|Country,1
8354;Dance,36|Jazz,32|Comedy,24|World,8
8355;Folk,21|R&B/Soul,67|Industrial,12
8356;Vocal,31|Latin,26|Electronic,35|Country,8
8357;Jazz,64|R&B/Soul,26|Rock,10
8358;Anime,57|Metal,31|Classical,12
8359;Folk,75|Pop,25
8360;Reggae,22|Comedy,59|Blues,19
8361;Jazz,23|Folk,21|Blues,35|Vocal,21
8362;World,54|Reggae,22|Vocal,22|Folk,2
8363;Pop,66|Anime,33|World,1
8364;Folk,89|R&B/Soul,11
8365;Folk,44|World,44|Country,12
8366;Pop,89|Jazz,11
8367;Instrumental,26|Classical,62|Industrial,12
8368;Electronic,98|Metal,2
8369;Metal,66|Folk,24|World,10
8370;Anime,43|Instrumental,32|World,24|R&B/Soul,1
8371;Country,86|Latin,14
8372;Folk,73|Rock,20|Industrial,7
8373;Folk,65|Classical,30|Reggae,5
8374;Rock,75|Country,22|World,3
8375;Anime,23|Rock,67|Latin,10
8376;Anime,58|R&B/Soul,30|Industrial,12
8377;R&B/Soul,93|Latin,7
8378;Anime,32|R&B/Soul,56|Alternative,12
8379;Comedy,55|Industrial,26|Dance,19
8380;Latin,86|Dance,14
8381;Jazz,82|Country,18
8382;Electronic,28|Dance,41|Rock,30|Folk,1
8383;Dance,59|Anime,38|Latin,3
8384;World,65|Rock,21|Dance,14
8385;Alternative,41|Blues,38|Metal,21
8386;Rock,41|Electronic,52|Jazz,7
8387;Reggae,68|Country,29|Industrial,3
8388;Country,37|Vocal,45|Metal,18
8389;Blues,95|Jazz,5
8390;Country,91|Folk,9
8391;Electronic,72|Vocal,26|Latin,2
8392;Classical,28|Industrial,34|World,23|Country,15
8393;Alternative,88|Rock,12
8394;Comedy,67|Latin,21|Electronic,12
8395;Anime,28|Industrial,49|Instrumental,20|Metal,3
8396;World,21|Pop,26|Comedy,36|Latin,17
8397;R&B/Soul,83|Reggae,17
8398;Vocal,49|Reggae,26|Pop,20|Instrumental,5
8399;Electronic,66|Reggae,26|Rock,8
8400;Alternative,77|Electronic,22|Metal,1
8401;Comedy,28|Jazz,45|Reggae,25|Vocal,2
8402;Anime,69|Pop,31
8403;World,41|R&B/Soul,36|Instrumental,23
8404;Instrumental,48|Dance,43|Classical,9
8405;World,55|Folk,38|Vocal,7
8406;Folk,57|Industrial,31|Pop,12
8407;Blues,29|Instrumental,31|Country,24|Electronic,16
8408;Pop,25|Rock,68|Folk,7
8409;Alternative,67|Pop,25|Folk,8
8410;Reggae,44|Comedy,45|World,11
8411;Reggae,59|Rock,27|World,14
8412;Dance,82|Instrumental,18
8413;Classical,81|Comedy,19
8414;Industrial,59|Pop,26|Metal,15
8415;Dance,25|Vocal,49|Electronic,22|Country,4
8416;World,50|Rock,36|Reggae,14
8417;R&B/Soul,25|Comedy,59|Electronic,16
8418;R&B/Soul,24|Blues,69|Vocal,7
8419;World,44|Electronic,35|Blues,21
8420;Electronic,33|Classical,63|Instrumental,4
8421;Rock,44|Jazz,56
8422;Vocal,47|Dance,31|Blues,22
8423;Blues,73|Alternative,20|Country,7
8424;Blues,20|Pop,39|Industrial,33|R&B/Soul,8
8425;Metal,41|Latin,59
8426;Vocal,21|Metal,63|Classical,16
8427;Instrumental,40|Industrial,38|Pop,21|Dance,1
8428;Metal,27|R&B/Soul,46|Folk,27
8429;Rock,46|Dance,40|Alternative,14
8430;Metal,33|Alternative,57|Anime,10
8431;Alternative,51|Metal,44|Reggae,5
8432;Rock,28|World,53|Industrial,19
8433;Jazz,45|Metal,46|R&B/Soul,9
8434;Comedy,83|Electronic,17
8435;Industrial,42|Vocal,58
8436;World,34|Jazz,54|Pop,12
8437;Electronic,98|Industrial,2
8438;Jazz,35|Dance,45|R&B/Soul,20
8439;Reggae,31|Rock,27|R&B/Soul,25|Anime,17
8440;Dance,55|Anime,31|R&B/Soul,14
8441;Classical,94|World,6
8442;World,47|Industrial,25|Electronic,22|Anime,6
8443;Dance,47|Instrumental,39|Industrial,14
8444;Pop,83|R&B/Soul,17
8445;Dance,25|Reggae,53|Electronic,22
8446;Jazz,72|Rock,25|Instrumental,3
8447;Anime,58|Blues,26|Instrumental,16
8448;World,40|Folk,46|Metal,14
8449;Instrumental,72|Blues,22|Jazz,6
8450;Folk,68|Country,25|Blues,7
8451;World,29|Alternative,28|Dance,43
8452;Country,21|R&B/Soul,74|World,5
8453;Folk,93|Metal,7
8454;Electronic,53|World,37|Reggae,10
8455;Classical,71|Metal,24|Folk,5
8456;Vocal,63|Rock,28|Reggae,9
8457;Dance,47|Anime,49|Industrial,4
8458;World,45|Folk,43|Blues,12
8459;Jazz,44|Instrumental,24|Industrial,26|Metal,6
8460;Jazz,78|Metal,22
8461;Classical,47|Vocal,50|World,3
8462;Jazz,28|World,20|Blues,20|Pop,27|Classical,5
8463;Dance,31|Jazz,67|Folk,2
8464;Electronic,82|Instrumental,18
8465;Alternative,25|Classical,29|Blues,37|Dance,9
8466;Classical,56|Blues,34|Rock,10
8467;Latin,42|Anime,28|Jazz,22|Blues,8
8468;Country,75|Alternative,22|Reggae,3
8469;Classical,43|Alternative,49|Comedy,8
8470;Instrumental,33|Dance,21|Comedy,45|Jazz,1
8471;Dance,39|Reggae,41|Instrumental,20
8472;Blues,59|Rock,41
8473;Pop,87|R&B/Soul,13
8474;Country,42|Dance,50|Jazz,8
8475;R&B/Soul,82|Reggae,18
8476;Blues,42|Rock,26|Pop,20|Folk,12
8477;Blues,93|Reggae,7
8478;Blues,70|Electronic,30
8479;Blues,78|Jazz,21|Anime,1
8480;Reggae,85|Blues,15
8481;Instrumental,89|Latin,11
8482;Reggae,78|World,22
8483;Blues,70|Reggae,30
8484;R&B/Soul,84|Electronic,16
8485;Latin,97|Metal,3
8486;Classical,55|Jazz,38|Alternative,7
8487;Anime,80|Classical,20
8488;Instrumental,92|Folk,8
8489;Pop,24|Latin,42|Reggae,26|Vocal,8
8490;R&B/Soul,60|Country,26|Blues,14
8491;R&B/Soul,86|Dance,14
8492;Instrumental,33|Blues,45|Anime,21|Alternative,1
8493;Jazz,71|Instrumental,28|Vocal,1
8494;R&B/Soul,23|Rock,74|Vocal,3
8495;Alternative,97|Instrumental,3
8496;Latin,58|Country,27|R&B/Soul,15
8497;Blues,52|Instrumental,30|Rock,18
8498;R&B/Soul,71|Anime,22|Latin,7
8499;R&B/Soul,23|Pop,30|Anime,42|Classical,5
8500;Comedy,56|Instrumental,31|Electronic,13
8501;Electronic,32|Comedy,52|R&B/Soul,16
8502;Rock,73|Pop,26|Blues,1
8503;Alternative,98|Vocal,2
8504;Pop,48|Vocal,24|Anime,27|Dance,1
8505;Alternative,51|Comedy,46|Metal,3
8506;Alternative,85|Jazz,15
8507;R&B/Soul,75|Country,24|World,1
8508;Metal,86|Classical,14
8509;Classical,75|Folk,24|Pop,1
8510;Instrumental,34|Reggae,36|Jazz,22|World,8
8511;Anime,82|Dance,18
8512;Comedy,84|Industrial,16
8513;Folk,22|Blues,29|World,47|Rock,2
8514;Alternative,48|Rock,51|Electronic,1
8515;Latin,64|World,22|Rock,14
8516;Anime,76|Blues,23|Electronic,1
8517;Comedy,75|Anime,24|Country,1
8518;Industrial,52|Reggae,41|Instrumental,7
8519;Latin,97|Industrial,3
8520;Blues,72|World,28
8521;Industrial,66|Country,31|Rock,3
8522;Vocal,70|Blues,29|Reggae,1
8523;Jazz,28|Country,45|Alternative,25|World,2
8524;Anime,53|Metal,30|Country,17
8525;Folk,56|Country,20|Rock,21|Classical,3
8526;R&B/Soul,32|Pop,37|Classical,27|Dance,4
8527;Jazz,31|Latin,41|Electronic,22|Reggae,6
8528;Reggae,56|Country,40|Vocal,4
8529;Industrial,73|R&B/Soul,23|Reggae,4
8530;Classical,66|R&B/Soul,29|Alternative,5
8531;Instrumental,71|Pop,25|Alternative,4
8532;Country,33|Pop,21|Reggae,43|Alternative,3
8533;R&B/Soul,92|Jazz,8
8534;Alternative,88|Dance,12
8535;Reggae,80|R&B/Soul,20
8536;Rock,71|Country,29
8537;Alternative,84|Classical,16
8538;Dance,95|R&B/Soul,5
8539;R&B/Soul,27|Blues,56|Anime,17
8540;Alternative,97|Comedy,3
8541;Blues,24|Instrumental,24|Country,33|Alternative,19
8542;Reggae,96|R&B/Soul,4
8543;Classical,72|Folk,27|World,1
8544;Pop,78|Anime,22
8545;Comedy,69|Anime,21|Vocal,10
8546;Dance,79|Blues,21
8547;Instrumental,82|Vocal,18
8548;Comedy,35|Industrial,31|Jazz,20|World,14
8549;Anime,78|Metal,20|Dance,2
8550;Reggae,48|Classical,51|R&B/Soul,1
8551;Folk,97|Pop,3
8552;Electronic,50|Jazz,41|Blues,9
8553;Dance,51|Anime,38|Jazz,11
8554;Alternative,34|R&B/Soul,33|Classical,21|Jazz,12
8555;R&B/Soul,71|Reggae,21|Vocal,8
8556;Reggae,38|Alternative,41|Pop,21
8557;Pop,53|Classical,29|Industrial,18
8558;Comedy,85|Pop,15
8559;Country,21|Anime,44|Classical,32|R&B/Soul,3
8560;Reggae,32|Jazz,67|Instrumental,1
8561;Blues,57|Comedy,35|Reggae,8
8562;Vocal,23|Country,28|Metal,26|World,21|Rock,2
8563;Instrumental,77|R&B/Soul,23
8564;World,84|Classical,16
8565;R&B/Soul,67|Instrumental,20|Pop,13
8566;Folk,61|Classical,23|Rock,16
8567;Reggae,36|Folk,26|Blues,37|Jazz,1
8568;Metal,57|World,32|Electronic,11
8569;Country,34|Classical,31|Industrial,34|Jazz,1
8570;Metal,57|Blues,37|Classical,6
8571;Comedy,56|Dance,28|Instrumental,16
8572;Instrumental,87|World,13
8573;Jazz,31|Folk,44|Metal,25
8574;Electronic,46|Rock,30|Alternative,20|World,4
8575;Vocal,29|Dance,34|Industrial,25|Electronic,12
8576;Electronic,75|Pop,22|Industrial,3
8577;Comedy,98|Classical,2
8578;Folk,88|Instrumental,12
8579;Dance,58|Alternative,25|Reggae,17
8580;Classical,25|Anime,55|Country,20
8581;Metal,54|Electronic,23|Rock,22|World,1
8582;Classical,27|Latin,36|World,37
8583;Vocal,76|Anime,21|Pop,3
8584;Country,26|Alternative,32|World,42
8585;Rock,37|Alternative,39|Anime,23|Instrumental,1
8586;R&B/Soul,83|Classical,17
8587;Anime,64|R&B/Soul,21|Folk,15
8588;World,64|Reggae,23|Vocal,13
8589;Rock,88|R&B/Soul,12
8590;Jazz,44|Instrumental,30|Vocal,23|Comedy,3
8591;R&B/Soul,30|Dance,35|Comedy,20|Vocal,15
8592;Alternative,93|Vocal,7
8593;Blues,41|Rock,27|Anime,27|Reggae,5
8594;R&B/Soul,66|Country,32|Latin,2
8595;Rock,49|Folk,22|Reggae,26|Latin,3
8596;Alternative,33|R&B/Soul,41|Rock,24|Country,2
8597;R&B/Soul,95|Dance,5
8598;Comedy,86|Reggae,14
8599;World,35|Instrumental,30|Pop,32|Jazz,3
8600;R&B/Soul,87|Jazz,13
8601;Pop,37|Comedy,53|Blues,10
8602;Country,87|Electronic,13
8603;Blues,34|Country,56|Dance,10
8604;Country,98|Instrumental,2
8605;Anime,38|Instrumental,24|Blues,36|Industrial,2
8606;Jazz,52|Rock,30|Latin,18
8607;Vocal,37|R&B/Soul,21|Folk,37|Industrial,5
8608;Classical,75|Rock,24|Latin,1
8609;Anime,25|Latin,53|Country,22
8610;Anime,56|Jazz,34|Electronic,10
8611;Comedy,30|Country,35|Reggae,22|Electronic,13
8612;Dance,43|Vocal,53|Industrial,4
8613;Rock,71|Jazz,26|Anime,3
8614;Electronic,74|Dance,20|Country,6
8615;Pop,68|Rock,23|Industrial,9
8616;Classical,50|Dance,24|Anime,20|Reggae,6
8617;Dance,51|Anime,34|Vocal,15
8618;Comedy,73|Blues,26|Pop,1
8619;Instrumental,26|Anime,37|Vocal,30|Rock,7
8620;R&B/Soul,22|Blues,23|Vocal,50|Industrial,5
8621;Blues,21|Metal,58|Jazz,21
8622;Latin,38|Instrumental,60|Comedy,2
8623;Metal,54|Anime,25|Electronic,21
8624;Folk,35|Country,38|Jazz,26|World,1
8625;Rock,42|Alternative,55|Classical,3
8626;Vocal,69|Metal,20|Electronic,11
8627;R&B/Soul,98|Classical,2
8628;Comedy,58|Alternative,40|Vocal,2
8629;Pop,53|Metal,30|Country,17
8630;Vocal,71|Anime,26|Alternative,3
8631;Folk,80|Country,20
8632;Reggae,71|Country,28|Latin,1
8633;Electronic,91|Alternative,9
8634;Instrumental,91|Dance,9
8635;Dance,86|Latin,14
8636;Industrial,97|Comedy,3
8637;Latin,80|Alternative,20
8638;Anime,63|Vocal,25|R&B/Soul,12
8639;Rock,24|Industrial,72|World,4
8640;Electronic,60|Classical,30|Latin,10
8641;Jazz,63|Folk,30|Rock,7
8642;Industrial,45|Country,42|Jazz,13
8643;Reggae,46|World,38|Pop,16
8644;Rock,52|Instrumental,31|Pop,17
8645;Latin,68|Comedy,23|Classical,9
8646;Dance,58|Industrial,31|Classical,11
8647;Alternative,85|Blues,15
8648;Comedy,71|Dance,23|Classical,6
8649;Reggae,30|Classical,56|Rock,14
8650;Folk,47|Latin,52|Comedy,1
8651;Anime,50|Metal,33|Latin,17
8652;Classical,61|Vocal,25|Country,14
8653;Rock,52|Alternative,46|Pop,2
8654;Country,56|Folk,43|Comedy,1
8655;Alternative,70|Metal,26|Classical,4
8656;Blues,59|Latin,24|Instrumental,17
8657;Metal,23|Country,38|Dance,38|Industrial,1
8658;Folk,73|Metal,27
8659;Classical,59|Metal,39|Vocal,2
8660;Rock,42|Instrumental,39|Vocal,19
8661;R&B/Soul,55|Vocal,36|Anime,9
8662;Blues,40|Latin,55|Alternative,5
8663;Comedy,91|Anime,9
8664;Latin,44|Instrumental,36|Vocal,20
8665;R&B/Soul,85|Dance,15
8666;Industrial,72|Reggae,23|Comedy,5
8667;Rock,76|Comedy,22|Metal,2
8668;Jazz,69|Reggae,23|Country,8
8669;Country,35|Vocal,43|Alternative,20|Latin,2
8670;Pop,23|Latin,53|Country,23|Vocal,1
8671;Jazz,80|Country,20
8672;Industrial,23|Electronic,75|Classical,2
8673;Reggae,20|Dance,35|Alternative,36|Blues,9
8674;Rock,21|Electronic,51|Folk,25|Alternative,3
8675;Reggae,78|Comedy,20|Blues,2
8676;Industrial,58|Reggae,27|Pop,15
8677;Comedy,28|Latin,63|World,9
8678;Dance,79|Reggae,21
8679;Industrial,28|Electronic,41|Pop,25|Folk,6
8680;Rock,79|Country,21
8681;Classical,38|Rock,29|Electronic,33
8682;Latin,64|R&B/Soul,29|Classical,7
8683;Dance,47|Folk,31|Jazz,20|Comedy,2
8684;Latin,82|R&B/Soul,18
8685;Reggae,34|Alternative,46|World,20
8686;World,77|Instrumental,22|Metal,1
8687;Vocal,93|Metal,7
8688;Pop,41|Classical,45|World,14
8689;Dance,58|Reggae,25|Alternative,17
8690;Comedy,45|Reggae,42|Alternative,13
8691;Instrumental,32|Dance,42|Latin,24|Classical,2
8692;Latin,22|Instrumental,38|Folk,25|Rock,15
8693;Pop,60|Rock,38|Jazz,2
8694;Anime,21|Folk,46|Industrial,33
8695;Metal,29|Dance,48|Anime,21|Industrial,2
8696;Classical,22|Electronic,69|Metal,9
8697;Classical,24|Folk,66|World,10
8698;Vocal,35|Instrumental,43|World,20|Pop,2
8699;Electronic,45|Comedy,36|Reggae,19
8700;Classical,29|Dance,41|Vocal,25|Latin,5
8701;Blues,76|Alternative,21|R&B/Soul,3
8702;Dance,81|Reggae,19
8703;Alternative,32|Instrumental,65|Blues,3
8704;R&B/Soul,73|Dance,27
8705;Latin,28|Electronic,31|Blues,32|Reggae,9
8706;Anime,26|Metal,34|Rock,39|Comedy,1
8707;Dance,87|Anime,13
8708;Blues,23|Anime,69|Reggae,8
8709;Alternative,31|Instrumental,33|Industrial,28|Country,8
8710;Jazz,67|Dance,26|Anime,7
8711;Reggae,48|Comedy,48|Folk,4
8712;Latin,49|Industrial,45|Instrumental,6
8713;Country,68|Industrial,20|Alternative,12
8714;Anime,46|Metal,36|World,18
8715;World,68|Country,27|Folk,5
8716;Vocal,43|Pop,32|Latin,20|Dance,5
8717;Pop,21|Electronic,44|Instrumental,21|Reggae,14
8718;Rock,22|Dance,64|R&B/Soul,14
8719;Rock,88|Reggae,12
8720;Alternative,36|Instrumental,33|Country,24|Jazz,7
8721;Country,100
8722;Country,35|Pop,35|Comedy,28|Instrumental,2
8723;Electronic,89|Pop,11
8724;Industrial,79|Anime,20|Electronic,1
8725;World,63|Pop,26|Reggae,11
8726;Industrial,86|R&B/Soul,14
8727;Comedy,52|Country,27|Jazz,20|Vocal,1
8728;Jazz,49|Vocal,24|Dance,23|Alternative,4
8729;Anime,26|Industrial,73|Electronic,1
8730;Comedy,47|Country,51|Anime,2
8731;Country,33|Folk,30|Anime,37
8732;Dance,74|Alternative,24|Pop,2
8733;Latin,88|Alternative,12
8734;Metal,27|Instrumental,24|Reggae,31|World,18
8735;Anime,91|Dance,9
8736;Anime,59|Classical,34|Rock,7
8737;Alternative,64|Vocal,31|Blues,5
8738;Metal,28|Industrial,23|R&B/Soul,30|Folk,19
8739;Classical,100
8740;Industrial,65|Blues,29|Anime,6
8741;Industrial,70|Reggae,26|Pop,4
8742;Electronic,42|Instrumental,33|Alternative,20|Rock,5
8743;Anime,65|Metal,32|Pop,3
8744;World,25|Blues,53|Metal,20|Country,2
8745;Alternative,71|Comedy,27|Electronic,2
8746;Folk,21|Electronic,39|Reggae,23|Industrial,17
8747;Vocal,74|Reggae,22|Electronic,4
8748;Alternative,35|Blues,33|Reggae,32
8749;Electronic,100
8750;Pop,39|R&B/Soul,25|Classical,30|Latin,6
8751;Reggae,63|Comedy,20|Industrial,17
8752;Country,29|Instrumental,45|Anime,26
8753;Dance,20|Pop,69|Country,11
8754;Instrumental,72|Anime,26|Latin,2
8755;R&B/Soul,56|World,42|Classical,2
8756;Reggae,63|Instrumental,37
8757;Alternative,69|Comedy,28|Classical,3
8758;Electronic,68|Anime,28|World,4
8759;Reggae,76|Pop,23|R&B/Soul,1
8760;Industrial,54|Vocal,32|Blues,14
8761;Country,23|World,65|Electronic,12
8762;R&B/Soul,23|Country,20|Alternative,20|Comedy,21|Dance,16
8763;Country,67|R&B/Soul,25|Anime,8
8764;World,93|Classical,7
8765;Blues,75|Alternative,23|Country,2
8766;Rock,29|Blues,69|Jazz,2
8767;Pop,95|Latin,5
8768;Blues,75|Classical,21|Pop,4
8769;Metal,86|Instrumental,14
8770;Reggae,30|Anime,34|Metal,23|Dance,13
8771;Instrumental,67|Electronic,30|R&B/Soul,3
8772;Blues,56|Alternative,21|Classical,22|Instrumental,1
8773;Metal,76|Latin,20|Jazz,4
8774;Blues,93|R&B/Soul,7
8775;Classical,52|Alternative,29|Latin,19
8776;Jazz,84|Folk,16
8777;Industrial,89|Instrumental,11
8778;Vocal,78|Anime,21|Dance,1
8779;Jazz,67|Country,27|R&B/Soul,6
8780;Vocal,55|Country,35|R&B/Soul,10
8781;Jazz,27|Dance,23|Classical,41|Country,9
8782;R&B/Soul,84|Rock,16
8783;Alternative,22|Classical,74|Metal,4
8784;Dance,96|Classical,4
8785;Comedy,29|Dance,68|Country,3
8786;Rock,93|Metal,7
8787;Blues,79|Metal,20|Latin,1
8788;Industrial,97|Metal,3
8789;Dance,54|Alternative,34|Jazz,12
8790;Country,70|Alternative,25|Comedy,5
8791;R&B/Soul,49|Electronic,39|Blues,12
8792;Rock,96|Folk,4
8793;Blues,59|Jazz,23|Electronic,18
8794;Comedy,90|Dance,10
8795;Vocal,34|Folk,40|R&B/Soul,22|Dance,4
8796;Blues,31|Folk,69
8797;Jazz,52|Pop,48
8798;Alternative,53|Comedy,37|Folk,10
8799;Industrial,99|Folk,1
8800;Instrumental,20|World,64|Dance,16
8801;Anime,30|Electronic,36|Dance,28|Instrumental,6
8802;Alternative,34|Electronic,48|Instrumental,18
8803;Pop,52|Electronic,38|Jazz,10
8804;Electronic,39|Anime,22|Rock,30|Industrial,9
8805;Pop,65|Anime,35
8806;Electronic,38|Alternative,23|R&B/Soul,37|Classical,2
8807;Classical,80|Instrumental,20
8808;Reggae,84|Jazz,16
8809;Instrumental,45|Jazz,53|Comedy,2
8810;Instrumental,31|Comedy,39|Pop,21|R&B/Soul,9
8811;R&B/Soul,78|Country,21|Rock,1
8812;Jazz,22|Industrial,53|Blues,22|Reggae,3
8813;Anime,37|Country,48|Jazz,15
8814;Dance,20|Jazz,57|Electronic,21|Comedy,2
8815;Industrial,66|Metal,32|Instrumental,2
8816;Rock,63|Jazz,33|Vocal,4
8817;Rock,89|Jazz,11
8818;Comedy,59|Anime,27|Electronic,14
8819;World,90|Metal,10
8820;Vocal,82|Folk,18
8821;Alternative,54|Metal,32|Reggae,14
8822;Reggae,84|World,16
8823;R&B/Soul,96|Blues,4
8824;Instrumental,75|Blues,22|Country,3
8825;Latin,51|Alternative,41|Jazz,8
8826;Industrial,45|Latin,50|Electronic,5
8827;Latin,88|Country,12
8828;Metal,57|Alternative,21|Vocal,21|Blues,1
8829;Vocal,43|Reggae,50|Classical,7
8830;Vocal,61|Dance,28|R&B/Soul,11
8831;Industrial,39|Folk,30|Pop,28|Metal,3
8832;Vocal,45|Country,47|Electronic,8
8833;Vocal,61|Alternative,33|Industrial,6
8834;Instrumental,70|Jazz,26|World,4
8835;Anime,75|Latin,20|Electronic,5
8836;Dance,62|Electronic,30|Instrumental,8
8837;Rock,73|Alternative,23|Instrumental,4
8838;World,68|Metal,23|Vocal,9
8839;Industrial,59|Comedy,37|Pop,4
8840;Country,27|Rock,27|Industrial,41|Alternative,5
8841;Comedy,87|Blues,13
8842;World,95|Industrial,5
8843;Rock,32|Pop,56|Folk,12
8844;Comedy,25|Electronic,40|Anime,24|Reggae,11
8845;Blues,94|Metal,6
8846;Classical,32|Anime,21|Rock,36|Vocal,11
8847;Country,20|Rock,80
8848;Dance,83|Anime,17
8849;Rock,42|Dance,25|Pop,26|Instrumental,7
8850;Folk,44|Alternative,48|Comedy,8
8851;Jazz,88|Folk,12
